xRot	yRot	zRot	xAcc	yAcc	zAcc	status	seqnum	temp
-2.11264136851e-07	2.26256361202e-07	6.54173959447e-09	0.996800303459	-0.00148740131408	-0.00141377281398	True	8	33	
1.79824279911e-08	5.29587893539e-08	1.85040622824e-08	0.995734810829	0.000636597222183	-0.00442666048184	True	9	33	
9.65737854131e-08	4.2026570668e-08	-4.8797645924e-09	0.999982357025	-0.00268924678676	-0.00060840183869	True	10	33	
-5.71832785567e-08	5.64316202656e-08	1.16998592148e-07	1.00053083897	0.000812100537587	-0.00225125253201	True	11	33	
2.86845587283e-08	5.83018398004e-08	7.00202846815e-08	0.997158288956	-0.000262067711446	-0.00230131600983	True	12	33	
8.38132834247e-08	1.14669610696e-07	1.16969808062e-07	0.996398091316	-0.00331866764463	0.000352821225533	True	13	33	
1.13049729578e-08	2.63626258601e-08	5.48523964028e-08	0.998872280121	-0.00207143137231	-0.00126319995616	True	14	33	
1.40264447168e-07	5.4067541555e-08	8.48900896244e-08	0.998882174492	-0.00402918457985	-0.0025621696841	True	15	33	
3.00450153645e-08	1.62944928661e-07	6.78436862245e-08	0.995650947094	-0.00110417301767	0.00201400485821	True	16	33	
-7.67574377392e-08	8.00367061515e-08	1.63844163126e-07	0.999206721783	0.000508528843056	-0.00040868864744	True	17	33	
-1.51662192138e-07	3.04495344494e-08	-2.66869593091e-09	1.0007301569	-0.000410600681789	-0.00379657931626	True	18	33	
-6.00698442099e-08	-1.93788007863e-08	-5.86927200175e-08	0.999035894871	-0.00682882638648	-1.21089115055e-05	True	19	33	
5.98961324982e-09	-8.12379923332e-08	4.87175810804e-08	0.997626841068	0.000995183712803	-0.0017055751523	True	20	33	
2.89667152487e-08	2.3664792792e-08	-1.14579492561e-07	0.999714374542	0.00127414613962	-0.00529831601307	True	21	33	
1.256174329e-07	2.58670631581e-08	1.52764584982e-07	1.00151574612	-0.00178708333988	-0.00303632742725	True	22	33	
3.60518441767e-08	1.33090281906e-07	4.77863189019e-08	0.998033463955	0.00125256110914	0.00225391471758	True	23	33	
7.42503161177e-08	5.04413888436e-09	-8.6898687357e-08	0.996591746807	-0.000962289632298	-0.00623619556427	True	24	33	
9.15811995128e-08	-8.34116846704e-08	8.93417819725e-08	0.997029602528	0.00193259876687	-0.000703641795553	True	25	33	
-1.79501906672e-08	-1.12463041546e-07	-4.72774814853e-08	0.99882131815	-0.00283046020195	0.00188930146396	True	26	33	
3.66654546724e-08	-4.94787180116e-08	-1.59192239835e-07	0.997369170189	0.00197831029072	-0.00285040214658	True	27	33	
-1.96655101092e-08	-4.67801726245e-08	1.28587302584e-07	0.999788761139	-0.000740355753805	0.000270762277069	True	28	33	
-2.71530691265e-08	-1.1846724135e-07	3.81298335128e-08	0.998608648777	-0.00330740422942	-0.00144459924195	True	29	33	
-3.0106416915e-08	-5.53781625001e-08	-1.39450984094e-08	0.998878479004	0.0019925928209	-0.00375560927205	True	30	33	
-4.52075816781e-08	-5.88734216933e-08	5.91074282852e-08	1.00053215027	0.00113980483729	-0.0029866034165	True	31	33	
9.28767462938e-08	8.72180461187e-09	1.06606876216e-07	0.996417760849	-0.00312788598239	-0.00329997995868	True	32	33	
3.68609107682e-08	1.95766993727e-08	-1.31884094756e-08	0.9993699193	-0.00458031427115	-0.000812242040411	True	33	33	
-1.22031806882e-08	4.6240138829e-08	1.19929396192e-07	0.997862637043	-0.00030668976251	-2.29990109801e-06	True	34	33	
-5.79963765901e-09	2.28389307466e-08	1.70127606225e-07	0.996436297894	-0.00135079829488	-0.00135868531652	True	35	33	
-1.08581282632e-07	-2.99909341805e-09	8.6814324618e-08	0.99914598465	0.00143396679778	-0.00408948026597	True	36	33	
-2.52106140408e-08	1.09846624241e-07	2.23052239789e-07	1.00094556808	-0.00195169169456	-0.000504461873788	True	37	33	
3.25173985516e-08	2.06294714644e-08	1.69023820717e-07	1.00103008747	-0.00553174130619	0.00132967869285	True	38	33	
6.27092191507e-08	4.97039671643e-08	2.70113218903e-07	0.993696391582	0.000140721458592	-0.00154290755745	True	39	33	
9.27592793687e-08	4.02543385292e-08	3.0263553441e-08	0.996472358704	0.00128614867572	-2.42193054873e-05	True	40	33	
4.98105023894e-08	1.5743508186e-07	-5.00643011492e-08	0.993858456612	0.00328555935994	0.00230877520517	True	41	33	
8.39758413917e-08	1.22244003364e-07	4.6196531045e-09	0.993714511395	0.00156079337467	-0.000335339223966	True	42	33	
1.09166158779e-07	-2.412909339e-08	1.57431287562e-07	0.99659794569	-0.00286442204379	-0.00327867665328	True	43	33	
2.85591390536e-08	1.91396893001e-07	1.43559319099e-07	0.994291126728	-0.00040831649676	-0.00231773406267	True	44	33	
-9.36461574952e-08	1.71687801753e-07	-1.5742344317e-07	0.996849954128	0.00092060980387	-0.00292183062993	True	45	33	
-6.8915817053e-08	-4.63722251709e-08	-8.60384918866e-09	0.993323385715	-0.00189709127881	-0.00584602029994	True	46	33	
1.14414380192e-08	-1.10619055249e-07	-4.83175490729e-08	0.99953442812	-0.00356033234857	0.00159319129307	True	47	33	
5.90108477638e-08	5.85283572718e-08	7.07544955958e-08	1.00384926796	0.00126034358982	-0.000836894556414	True	48	33	
1.11293537941e-07	2.30487007258e-08	6.20831315246e-08	0.9986718297	-1.51691638166e-05	-0.00594512978569	True	49	33	
1.44924969803e-08	-5.95894142918e-08	-2.60368846483e-08	0.995828509331	-0.000490459089633	0.000194377498701	True	50	33	
1.26428190583e-07	5.45851399636e-08	-6.18452844492e-08	0.993061065674	-0.00397792970762	4.79639602418e-05	True	51	33	
-7.44683816833e-08	-1.63537148268e-08	-6.46834479312e-08	0.996573746204	-0.00197658175603	-0.00123050028924	True	52	33	
3.32181464557e-08	1.31563282935e-07	2.11724326959e-09	0.999975979328	0.00073710619472	0.000432473578257	True	53	33	
5.06649797671e-08	9.57883870001e-08	-6.21281586177e-08	0.997459828854	-0.00341402553022	0.00248352368362	True	54	33	
-5.3699590552e-08	-4.86644822217e-08	1.68562991121e-07	0.995400369167	-0.00232020858675	7.79965703259e-05	True	55	33	
1.57810063683e-07	9.59036583481e-08	1.03208016355e-07	0.997771024704	-0.00061606161762	-0.000417495379224	True	56	33	
1.47887178059e-07	-1.94422149491e-08	-8.44286276447e-08	0.996795475483	0.000318608537782	0.000838429376017	True	57	33	
6.180348322e-08	7.41084704714e-08	1.99596481565e-08	1.00029909611	-0.00317106512375	-0.00118463893887	True	58	33	
3.64696859378e-08	-7.11318737245e-09	1.77028425696e-07	1.00105917454	-0.000733432010747	0.000494073959999	True	59	33	
-7.64822729593e-08	-9.83945014355e-08	2.09113935057e-07	0.997656166553	-0.00235561165027	0.00181767845061	True	60	33	
-2.16168018596e-07	1.50348341776e-07	1.54391557317e-07	0.999047756195	-0.00259153707884	-0.00169218401425	True	61	33	
1.25726316469e-07	3.2104463088e-08	1.37293199032e-07	0.997681319714	0.000514039362315	-0.00157215457875	True	62	33	
8.80976074313e-08	-1.9480271618e-08	1.58422565733e-07	0.997869431973	0.00018128110969	0.00261861854233	True	63	33	
-1.70296772239e-08	1.12408869768e-07	1.56207903501e-07	0.995456874371	-0.00031403376488	0.00262604700401	True	64	33	
4.21271231232e-08	1.1703271241e-08	1.70937610733e-07	0.995355606079	-0.00140920525882	-0.000852380122524	True	65	33	
9.924790767e-09	-1.54427397092e-07	8.02052113613e-08	0.997246682644	-0.00435507996008	-0.00193321041297	True	66	33	
3.19017168238e-08	-3.04335934231e-08	1.15209433105e-08	0.99963003397	-0.00364991300739	-0.0033878844697	True	67	33	
-8.22570171977e-08	-6.53976428566e-08	-1.27127179894e-07	0.99779945612	-0.00488320691511	-0.0026996282395	True	68	33	
-1.12176650191e-07	-1.0748041035e-07	-1.10747578219e-07	0.996098577976	-0.00274691078812	-0.00173892057501	True	69	33	
7.02600573277e-08	-1.84286889748e-07	7.21342345855e-08	0.996348261833	0.000616836419795	-0.00351883820258	True	70	33	
2.64303245956e-08	-2.08521285572e-07	3.20151762878e-08	0.997457623482	0.000223010763875	-0.00255026249215	True	71	33	
7.01456244201e-08	-6.9451836282e-08	1.23177599676e-07	0.999053299427	0.00151468161494	0.00134751945734	True	72	33	
5.13660793899e-08	8.00708335191e-08	-8.62021121151e-09	0.994601130486	0.00314859044738	-2.02747760341e-05	True	73	33	
1.06361731866e-07	-1.03893825099e-07	2.91187252088e-08	0.998661875725	0.00337416864932	-0.00371507089585	True	74	33	
-3.37853656163e-08	-1.55480023523e-07	7.94705741214e-08	0.999379336834	-0.00126077281311	0.000415184011217	True	75	33	
-2.00126546446e-08	-2.47869564873e-08	-1.48744078388e-07	0.995380938053	-0.00199738098308	-0.00349629763514	True	76	33	
6.15523632064e-08	-3.79634528258e-08	2.18315975076e-07	0.999007046223	-0.000851400371175	-0.00533301662654	True	77	33	
6.14876398686e-08	-5.00662444836e-08	1.40037897722e-07	0.997456133366	-0.0020680713933	0.000305564433802	True	78	33	
6.88532963977e-08	-3.35554055653e-08	1.22780988931e-07	0.997130692005	-0.000618627411313	-0.0030030766502	True	79	33	
1.57554047586e-09	-1.43117020457e-07	1.95116939494e-07	0.997864425182	-0.000207976496313	-0.00238578626886	True	80	33	
-1.83285663979e-07	-3.14540615776e-09	4.94048428834e-08	0.99942702055	0.00302133872174	-0.00258215633221	True	81	33	
2.01294145796e-08	1.55016380177e-07	2.17652882384e-07	0.999027729034	0.000216119573452	0.00377520197071	True	82	33	
3.99332940049e-08	7.92217349499e-08	1.11220344934e-07	0.996776580811	-0.001903833705	-0.000194906417164	True	83	33	
8.17433321032e-09	8.1117796924e-08	9.65764002103e-08	1.00097441673	0.00430615246296	-0.00259336945601	True	84	33	
5.23272554176e-08	-3.86137033459e-09	1.44345577269e-07	0.998620927334	0.00203022616915	0.000508553115651	True	85	33	
3.57958711561e-08	5.88614845753e-08	2.65671019406e-07	0.996990263462	-0.00348440324888	-0.00356130930595	True	86	33	
1.33137348257e-07	-9.73920606384e-08	1.41821388411e-07	0.999203443527	-0.00569049362093	-0.00247946940362	True	87	33	
1.90019928681e-08	-1.94006943843e-08	-3.00619973359e-09	1.00303864479	-0.00324324704707	-0.00146151147783	True	88	33	
1.46551684566e-07	7.78508706389e-08	4.17801118147e-08	1.0031529665	0.00106467551086	-0.0059581073001	True	89	33	
-6.67717570124e-09	-6.83760674747e-08	7.77600739355e-09	1.0009149313	-0.00433598458767	-0.000797277374659	True	90	33	
-8.57135962207e-09	1.89303761999e-07	3.16793382638e-08	0.999550163746	-0.00140787963755	0.000585504341871	True	91	33	
1.14082062908e-07	-1.14403690077e-07	-9.18402331962e-09	0.998486578465	-0.000437264068751	-0.00280025112443	True	92	33	
-2.34343078276e-09	-6.6424163947e-08	-3.41633068501e-08	1.0014308691	-0.00196592207067	-0.00194383447524	True	93	33	
5.23733802993e-08	9.64809103721e-08	1.40391733794e-07	0.998427987099	0.000580348307267	-0.00303060165606	True	94	33	
1.96873557456e-07	-7.39702628039e-08	4.55395898769e-08	0.998113870621	0.000291051634122	-0.000627337431069	True	95	33	
-8.6522398135e-08	-1.65192730606e-08	6.45593871695e-08	1.00011003017	-0.00106561614666	-0.00186215620488	True	96	33	
7.84519045283e-08	9.40786648584e-08	1.2523719306e-07	1.00014209747	-0.000719842792023	-0.00414801202714	True	97	33	
1.53956960958e-07	-5.57468275986e-08	1.11846340189e-07	0.998460054398	0.000439045979874	-0.00376173947006	True	98	33	
4.24864055049e-08	-1.12840872646e-07	1.40227086831e-07	0.994565427303	-0.0011316309683	-0.000109102518763	True	99	33	
1.51675592974e-07	6.60245547124e-08	1.07984895692e-07	0.996364235878	-0.00419705547392	0.00369033659808	True	100	33	
-4.3924339721e-09	5.60346116174e-08	-2.83466494722e-09	0.998670101166	-0.000648566812743	-0.00432668719441	True	101	33	
-2.43690223556e-08	6.86768188984e-08	-2.0695463121e-08	1.00119769573	-0.00224432093091	-0.00178625551052	True	102	33	
5.27581782706e-08	-2.11840323061e-08	2.50313604511e-07	0.998737573624	0.00064689287683	0.000669497647323	True	103	33	
5.58848398668e-08	8.5209592271e-08	1.62161200024e-07	0.996023774147	-0.00187999033369	-0.00315978098661	True	104	33	
6.8778930995e-08	1.72085108829e-07	7.01634377265e-08	0.993654429913	-0.0042038182728	-0.00327337882482	True	105	33	
1.09551187677e-07	7.90123166894e-08	8.63195523948e-08	0.993903458118	-0.000869164825417	-0.00159413577057	True	106	33	
-4.35205045335e-08	4.27589554874e-08	1.71813638872e-07	0.998061656952	-0.0012558932649	-0.00112869264558	True	107	33	
5.75359777599e-08	1.27713576603e-07	2.26109705181e-07	0.993264079094	-0.00182154413778	-0.00413478957489	True	108	33	
9.33445818418e-08	9.7221949602e-08	2.2005750111e-07	0.997971892357	-0.00280083715916	-0.000874009157997	True	109	33	
-8.50257748652e-08	-5.27630099612e-08	5.17262037647e-08	0.997893214226	-0.00189055874944	0.00153926154599	True	110	33	
-2.60738222124e-08	-3.16247152909e-08	8.93241178801e-08	0.997243225574	-0.000106591061922	-0.00480398628861	True	111	33	
-1.4714149188e-07	-3.14637782495e-09	1.54724659751e-07	0.997419118881	0.0018030363135	0.00163554481696	True	112	33	
1.10232974748e-07	2.97003648342e-08	1.36420572616e-08	0.994241178036	-0.00272306776606	0.00154809700325	True	113	33	
1.61346434879e-07	3.41420971495e-08	6.50511253752e-08	0.995137095451	0.000138562580105	-0.00412816600874	True	114	33	
-9.19358171814e-08	-7.32087599431e-08	-1.53916190015e-07	0.996257126331	-0.000221205875278	-0.000829238211736	True	115	33	
-3.62870302695e-08	-8.15760614614e-09	-1.36003641682e-09	0.999410271645	-0.00283074285835	-0.00168161501642	True	116	33	
-2.90496533495e-08	-1.29329578158e-07	6.83000322965e-08	0.997338533401	-8.05396775831e-05	-0.00509967561811	True	117	33	
1.55280588388e-08	-8.20954042524e-08	-1.70942342947e-07	0.99909734726	-0.00259420601651	-0.00181173393503	True	118	33	
-8.91844198492e-09	-2.68933781911e-08	3.07496890173e-08	1.00071978569	0.000728719576728	-0.00211848923936	True	119	33	
7.79009567964e-08	-6.27559515465e-08	3.38801520172e-08	0.99691426754	-0.00352621381171	-0.00475767254829	True	120	33	
4.07335285502e-08	-5.94124465181e-08	-1.45266403351e-08	0.999348640442	-0.00391823332757	-0.00138762511779	True	121	33	
3.33976757361e-08	1.65075135783e-07	1.90616120221e-07	0.998221874237	-3.42987659678e-05	-0.000464160490083	True	122	33	
-5.1083905106e-08	6.3182461929e-08	4.77300972079e-08	0.999313056469	-0.000974272785243	-0.00175721757114	True	123	33	
-1.25211272461e-08	1.29884526245e-07	1.0161129893e-07	0.998589336872	-0.00168444414157	-0.00191375415307	True	124	33	
8.76431656138e-08	6.68819737371e-08	1.18319675835e-07	0.997664451599	-0.000159577306476	-0.00176445278339	True	125	33	
-1.1817120793e-07	-1.18598585175e-07	2.51077239e-08	0.995680451393	-0.000265820795903	-0.00207859976217	True	126	33	
-4.02704571911e-08	1.6243323131e-08	2.0415416202e-07	0.99549138546	-3.33388779836e-05	0.00190695654601	True	127	33	
9.9573838952e-08	-1.30862645165e-08	1.95793688818e-07	0.999408364296	-0.00223871716298	0.00194978271611	True	0	33	
3.57977434362e-08	1.35350120001e-09	1.32033804334e-07	0.998628795147	-0.00191520398948	-0.00508694676682	True	1	33	
6.77645459746e-08	-4.58219524546e-08	-7.52261115622e-08	1.00116884708	-6.33145245956e-05	-0.00256214756519	True	2	33	
1.81616854888e-07	-1.47174816334e-07	9.00326924125e-09	0.996372878551	-0.00312442262657	-0.00111516250763	True	3	33	
1.0838190434e-07	1.87251060879e-07	-1.02177494909e-07	0.996876239777	-0.000161742980708	-0.000544771319255	True	4	33	
1.0258750649e-07	8.37385893959e-09	-5.11027948846e-08	0.998386085033	-0.00106772314757	-0.0011453172192	True	5	33	
1.16973417619e-07	5.74576830559e-08	-1.51474381482e-07	0.995339691639	-0.00225588912144	0.00163463351782	True	6	33	
7.63324905506e-08	9.24551741832e-08	-3.29795390996e-09	0.997242808342	-0.00156337791122	-0.00309954793192	True	7	33	
-4.09585467764e-08	-5.6870639753e-08	1.12492593018e-07	0.997354626656	-0.00424306467175	-0.00428067566827	True	8	33	
-1.6959315019e-07	3.63060195241e-08	-2.15436628537e-08	0.996294498444	0.000533751444891	0.00208669528365	True	9	33	
-2.21252238752e-09	-3.50483588818e-08	9.23719127854e-08	0.994346737862	-0.00185287324712	-0.000122403551359	True	10	33	
3.90011152263e-08	1.16118592075e-07	-7.35665892648e-08	0.994292378426	-0.00311227864586	5.83462533541e-05	True	11	33	
1.16173104914e-07	-1.05033684861e-07	2.44698270535e-08	0.99788081646	0.00205812021159	-0.00156141142361	True	12	33	
-3.76843907191e-08	-7.94059644704e-08	2.16450892765e-08	1.00015282631	-0.00166496483143	0.0020410255529	True	13	33	
-3.69237298514e-08	1.41735952752e-07	9.33718453666e-08	1.00105929375	-0.00441526807845	-0.00145294470713	True	14	33	
1.29307082375e-07	4.10659239947e-08	3.77098245963e-08	0.997822761536	-0.00185763381887	-0.000136168207973	True	15	33	
1.03382099326e-07	7.44439034861e-08	1.03556203612e-07	0.994118511677	-0.00228830706328	0.00306807016023	True	16	33	
1.51423797945e-08	2.62881147961e-08	2.54497308561e-07	0.998032391071	-0.00342559511773	-0.0021378127858	True	17	33	
4.76957673357e-08	-2.65624198192e-08	2.39966851723e-07	1.00005722046	-0.00450810883194	0.000421629520133	True	18	33	
6.28935055147e-08	4.21536334727e-08	1.49333381216e-08	0.997992992401	0.00165788491722	-0.00100832921453	True	19	33	
9.6120665205e-08	1.28271778976e-07	5.68825591074e-08	0.995994508266	0.000870129966643	-0.00455228099599	True	20	33	
-2.11034034692e-08	1.06733025973e-07	1.56923405825e-07	0.996078789234	-0.00215795333497	-0.00249924417585	True	21	33	
-1.27826060847e-08	1.59154723178e-07	4.28928856877e-08	0.998142063618	-0.00116675742902	-0.00129969394766	True	22	33	
1.25641834714e-08	8.85031710141e-08	5.80256447336e-08	1.00058090687	1.7810767531e-05	-0.001845929306	True	23	33	
1.24243726418e-07	-1.50463094428e-07	1.29673225047e-07	0.99660217762	-0.000304276880343	-0.00317142042331	True	24	33	
3.41789103686e-08	3.99046617972e-09	-7.34923144563e-09	1.00091564655	0.00108745403122	-0.000746744917706	True	25	33	
